id,paragraph,problems,question_plus,questions,answers,choices,category
generation-for-nlp-1180,"중세의 이론가 중에는 지하드가 방어 전쟁이라고 주장하는 사람도 일부 있었으나… 대부분의 권위자들은 전 세계가 이슬람의 지배권에 들어오기 전까지는 지하드의 의무가 계속되었다는 데 의견을 같이 했다. 바르(Barh) [1150년대 혹은 1160년대에 쓰여진 알파이드 혹은 ‘귀중한 덕의 바다’]에 따르면 무슬림 지도자의 첫 번째 의무는 지하드를 추진해 이슬람의 승리를 가져오는 것이다. 만일 그가 그렇게 하지 않고 이교도와 화해한다면 그 지도자는 세상을 타락시키는 것이므로 차라리 죽는 편이 더 낫다. 로버트 어윈, “이슬람과 십자군전쟁,” 1995 레바논 산 근처의 그리스도인들이 무슬림 은둔자를 보면 음식을 가져다 주고 친절하게 대하면서 이들은 위대하고 영광스러운 신에 헌신하는 자들이니 그들과 무엇이든 나눠야 한다고 말하는 것이 이상하다. 마찬가지로 무슬림 영토를 지나가던 그리스도교 상인이 붙잡히거나 방해받는 경우는 단 한 건도 없었다. 이븐 주바이르, 무슬림 학자, 메카와 예루살렘으로 이동 중, 1185년","{'question': '위 두 글은 어떤 맥락에서 해석해야 합니까?', 'choices': ['종교가 문화 교류에 끼치는 영향', '종교를 명분으로 삼은 무장 폭력의 정당화', '다양한 종교 전통의 혼합주의식 융합', '다른 믿음을 가진 자들에게 전도하고자 하는 종교 집단의 시도'], 'answer': 1}",,위 두 글은 어떤 맥락에서 해석해야 합니까?,1,"['종교가 문화 교류에 끼치는 영향', '종교를 명분으로 삼은 무장 폭력의 정당화', '다양한 종교 전통의 혼합주의식 융합', '다른 믿음을 가진 자들에게 전도하고자 하는 종교 집단의 시도']",역사
generation-for-nlp-1191,"개신교 유럽에서 [표트르 대제는] 헌법, 권리장전 및 의회 등에 새겨진 개인의 새로운 시민적, 정치적 권리의 증거들에 둘러싸여 있었으나 그가 자신의 권력을 국민들과 나누겠다고 결심하고 러시아로 돌아간 것은 아니었다. 그가 돌아간 것은 러시아를 바꿔놓겠다는 결심도 있었지만 만일 러시아가 달라져야 한다면 방향성을 제시하고 추진력을 제공하는 자가 바로 자신이 되어야 한다는 확신 역시 있었다. 그는 앞에서 이끌기 위해 노력하겠지만 교육과 설득으로 충분하지 않다면 이 거꾸로 가는 후진국을 앞으로 나아가도록 밀어붙이고 필요하다면 채찍질을 할 마음도 있었다.","{'question': '위의 글에 따르면 표트르 대제는 어떤 종류의 개혁을 받아들였습니까?', 'choices': ['선출 국회 세우기', '인권 선언', '입헌군주제 발전', '귀족의 영향력 축소'], 'answer': 3}",,위의 글에 따르면 표트르 대제는 어떤 종류의 개혁을 받아들였습니까?,3,"['선출 국회 세우기', '인권 선언', '입헌군주제 발전', '귀족의 영향력 축소']",역사
generation-for-nlp-1195,"여성은 늦게 자고 아침에 일찍 일어나 자신의 책임을 다 해야 한다. 낮이든 밤이든 해야 할 일을 두려워해서는 안 된다. 쉬운 일이든 어려운 일이든 집안일 하는 것을 거부해서는 안 된다. 반드시 해야 하는 일이라면 완전히, 깔끔하게, 체계적으로 끝내야 한다. 이런 규칙을 잘 따르는 여성이라면 부지런하다고 말할 수 있을 것이다. 여성은 남편을 섬기기 위해 올바른 태도와 강직한 성품을 지녀야 한다. 순결하고 고요한 정신으로 살아야 하며 자신의 일에 주의를 기울여야 한다. 수다를 삼가고 경박스럽게 웃지 말아야 한다. 선조께 바칠 술과 음식을 씻고 정결히 준비하여 순서에 맞게 놓아야 한다. 이런 원칙을 잘 따르는 여성이라면 조상을 잘 모신다고 말할 수 있을 것이다. 이와 같은 삶의 세 가지 기본을 잘 지키는 여성은 이름이 더럽혀지거나 망신을 당하지 않는다. 이것을 지키지 못하는 여성이 자신의 이름을 어떻게 드높일 수 있겠는가. 제 손으로 이름을 더럽히는 일밖에 더 있겠는가?","{'question': '기원전 600년부터 서기 600년 사이의 여성의 삶은 좌식 사회의 출현 전 일반적인 여성의 삶보다 어떤 면에서 훨씬 더 제약이 많았습니까?', 'choices': ['여성은 점차 한 가정의 가장으로 여겨졌다.', '여성은 점차 자녀 양육 책임을 맡게 되었다.', '사적 영역에서 여성의 권한이 점차 줄어들었다.', '공적 영역에서 여성의 권한이 점차 줄어들었다.'], 'answer': 3}",,기원전 600년부터 서기 600년 사이의 여성의 삶은 좌식 사회의 출현 전 일반적인 여성의 삶보다 어떤 면에서 훨씬 더 제약이 많았습니까?,3,"['여성은 점차 한 가정의 가장으로 여겨졌다.', '여성은 점차 자녀 양육 책임을 맡게 되었다.', '사적 영역에서 여성의 권한이 점차 줄어들었다.', '공적 영역에서 여성의 권한이 점차 줄어들었다.']",역사
generation-for-nlp-1204,"해외 국가들은 옛날의 그 국가가 아닙니다. 그들은 증기선을 발명했고 항해술도 혁신적으로 바뀌었습니다. 군대의 효율성 역시 높은 수준으로 끌어 올렸고 강한 위력에 정밀도 역시 높은 전쟁 무기를 소유하여 한마디로 가공할만한 강국이 될 수 있는 자격을 갖추었습니다. 그러니 우리가 구시대적인 체제에 고집하기만 할 경우 우리 제국에 어떤 거대한 재난이 닥칠지 하늘만이 아실 것입니다. —이이 주군이 도쿠가와 주군에게 보낸 서신에서 각색, 1847","{'question': '이 시기에 이이 주군이 제기한 우려에 일본은 어떻게 대응했습니까?', 'choices': ['정부가 중국 스타일의 공무원 조직 시스템을 해체함.', '정부가 태평양에서 정복 프로그램을 착수함.', '서구의 민주주의와 산업을 연구하기 위해 사절단을 보냄.', '쇄국정책을 펴서 모든 항구를 외국인에 폐쇄함.'], 'answer': 3}",,이 시기에 이이 주군이 제기한 우려에 일본은 어떻게 대응했습니까?,3,"['정부가 중국 스타일의 공무원 조직 시스템을 해체함.', '정부가 태평양에서 정복 프로그램을 착수함.', '서구의 민주주의와 산업을 연구하기 위해 사절단을 보냄.', '쇄국정책을 펴서 모든 항구를 외국인에 폐쇄함.']",역사
generation-for-nlp-1205,"다음의 정보를 바탕으로 답을 고르시오. 몽골의 통치자인 칸들이 권력의 절정기에 방대한 영토를 확보함으로써 과거에 적대적이었던 민족들이 평화를 유지하고 사실상 모든 종교가 용인되었다… 징기스칸에 처음으로 공표한 법전에서는 인간의 상호작용을 명령했다. 그 결과로 국제 사회에 새로운 중요한 국면이 시작되었다. 동유럽에서 남중국까지 상인과 여행자들은 치안이 철저한 몽골 영지 내에서 생명이나 재산을 잃을 걱정 없이 이동할 수 있었다. 유럽, 아시아, 중동의 대부분을 장악하거나 연결하고 있던 방대한 몽골 영토는 동반구 문명을 잇는 다리 역할을 했다. 몽골 땅을 횡단한 상단과 사절단은 새로운 음식, 발명품, 사상을 한 문명권에서 다른 문명권으로 이동시켜 문명권 간의 중개자 역할을 했던 유목민들에게 전달했다. 안전한 무역 루트가 성공한 상인들과 부유한 대도시를 위해 구성되었다. 이들은 또한 음식[과] 발명품의 전파도 지원했다… 이는 경제 및 사회적 발전을 크게 가속시켰으며 문명화된 삶을 강화하게 되었다. —로버트 구이세피, 1992년","{'question': '1200년대 몽골의 러시아 정복의 장기적 결과는 무엇입니까?', 'choices': ['러시아가 유럽의 발전(르네상스 같은)에서 제외됨.', '러시아가 몽골 정치활동의 행정중심지가 되어 수혜를 입음.', '이슬람이 러시아의 주요 종교가 됨.', '러시아가 중앙집권적 관료제를 발전시킴.'], 'answer': 1}",,1200년대 몽골의 러시아 정복의 장기적 결과는 무엇입니까?,1,"['러시아가 유럽의 발전(르네상스 같은)에서 제외됨.', '러시아가 몽골 정치활동의 행정중심지가 되어 수혜를 입음.', '이슬람이 러시아의 주요 종교가 됨.', '러시아가 중앙집권적 관료제를 발전시킴.']",역사
generation-for-nlp-1209,"저는 순응하는 마음으로 그리스도교 개혁에 관한 몇 가지 지점들을 취합해 독일 국가의 그리스도인 귀족 앞에 그대로 제시하고자 합니다. 미천한 개인에 불과한 제가 귀족 분들께 이렇게 나서서 말씀드리는 것은 단순한 오만이나 고집 때문이 아닙니다. 모든 그리스도교, 특히 독일의 그리스도교를 억압하는 고통과 비참함으로 인해 저를 비롯한 모든 사람은 울부짖으며 도움을 요청하게 되었습니다… “이 로마 가톨릭 교도들은 자기들 주위로 세 개의 벽을 쌓아 스스로를 보호함으로써 그 누구도 그들을 개혁하지 못했습니다. 이로 인해 모든 기독교권이 크게 추락했습니다… 세속의 권력은 영성에 어떠한 권한도 없다… 성경을 해석할 수 있는 자는 교황이 유일하다… 공의회를 소집할 수 있는 자는 교황이 유일하다… 이제 공의회에서 다루어야 할 문제, 교황과 추기경과 주교와 모든 학식 있는 자가 밤낮으로 골몰해야 할 문제들을 생각해봅시다… 그리스도의 대리자이자 성 베드로의 후계자라고 뽐내는 그리스도교의 수장이 어떠한 왕이나 황제도 따라올 수 없는 세속적 허세 속에 사는 모습을 지켜보는 일은 비통하고 끔찍한 일이 아닐 수 없습니다. 그리스도교에서 ‘추기경’이라고 불리는 사람들은 왜 있는 것입니까? 제가 말씀드리지요. 이탈리아와 독일에는 부유한 수녀회, 기금, 영지, 성직급이 있었는데, 이것들을 로마의 손에 가장 손쉽게 쥐어주기 위해 추기경이란 자리를 만들고 이 추기경에게 주교 관구, 수녀회, 고위 성직자들을 넘겼습니다. 그리고 그 결과 하느님을 섬기는 일이 망가지고 말았습니다.","{'question': '위 글의 마틴 루터가 밝힌 견해와 유사한 견해를 표명한 개혁가는 누구입니까?', 'choices': ['울리히 츠빙글리', '토마스 모어 경', '에라스무스', '존 위클리프'], 'answer': 2}",,위 글의 마틴 루터가 밝힌 견해와 유사한 견해를 표명한 개혁가는 누구입니까?,2,"['울리히 츠빙글리', '토마스 모어 경', '에라스무스', '존 위클리프']",역사
generation-for-nlp-1214,"“이 시기 북부 인도에서 개별 국가의 존재는 대개 그저 말에 불과했다. 무굴에 세금을 내는 자민다르는 분명 종속적인 위치에 있었으며, 주권을 주장하고 싶을 경우 첫 번째 단계는 세금 납부를 거부하거나 내지 않는 것이었다. 하지만 그렇게 세금을 내지 않는 것은 여러 다른 원인이 있을 수 있으며, 라즈푸타나나 중앙 인도, 초타나그푸르에는 법률가들이 이례적이라고 간주할 만한 위치에 있는 족장과 부족이 무수히 많았다. 이들은 정해진 세금을 내기도 하지만 때로는 대놓고 저항하기도 하고, 무굴 당국이 강압 조치를 시행하는 게 불편하다고 판단해 사실상 독립 상태를 영위하기도 했다. W.H. 모어랜드, 악바르 죽음 당시의 인도, 1920","{'question': '자민다르가 ‘주권을 주장’할 수 있었던 것은 무굴 제국의 어떠한 정책 덕분이었습니까?', 'choices': ['종교적 관용', '보편적 과세', '계엄', '참정권'], 'answer': 1}",,자민다르가 ‘주권을 주장’할 수 있었던 것은 무굴 제국의 어떠한 정책 덕분이었습니까?,1,"['종교적 관용', '보편적 과세', '계엄', '참정권']",역사
generation-for-nlp-1223,그러나 로마의 쇠락은 지나친 위대함의 자연스럽고 필연적인 결과였다. 번영은 부패의 법칙을 익어가게 했다. 정복 범위가 넓은 만큼 파멸의 원인이 더 늘어났으며 시간 또는 사건이 인공의 지지를 제거하자마자 로마라는 거대한 무언가는 스스로의 무게를 버티지 못했다. 먼 옛날의 전쟁에서 이방인과 용병의 악행으로 승리한 부대는 먼저 공화국의 자유를 억압했고 그 다음엔 보라색의 왕권을 위협했다. 자신의 안위와 공공의 평화를 잃을까 두려워한 황제들은 자신들을 국가 내외부로 단결시켜주던 엄격한 규율을 타락시키는 기초 방편으로 전락했다. 이로 인해 군의 사기는 바닥을 쳤다. 이렇게 로마의 세상은 몰려오는 야만인들에게 정복당했다.,"{'question': '위의 글에서 로마제국의 쇠망 이유로 언급된 것은 다음 중 어느 고전제국에도 해당되는 내용입니까?', 'choices': ['당나라와 오스만제국', '명나라와 아즈텍', '한나라와 굽타', '진나라와 에트루리아'], 'answer': 3}",,위의 글에서 로마제국의 쇠망 이유로 언급된 것은 다음 중 어느 고전제국에도 해당되는 내용입니까?,3,"['당나라와 오스만제국', '명나라와 아즈텍', '한나라와 굽타', '진나라와 에트루리아']",역사
generation-for-nlp-1231,"""텡크테리족의 등장 이전에는 브루크테리족이 등장했지만, 현재 일반적으로는 차마비족과 앙그리바리족이 그들의 정착지에 들어가 쫓아낸 이후 [이웃] 부족의 도움으로 그들을 완전히 절멸시켰다고 여겨진다. 이들은 폭정에 대항하고자 행동했거나 약탈의 유혹 때문에, 또는 하늘의 [호의적인] 뜻에 따라 행동했던 것이다. 갈등의 광경으로 인한 원한은 일어나지도 않았다. 6만 명이 넘는 목숨이 로마의 병력과 무기 아래 쓰러진 것이 아니라 훨씬 더 거대한 것을 위해 위해 기꺼이 스러졌다. 부디 부족들이 우리에 대한 사랑은 아니더라도 서로에 대한 증오는 항상 간직하기를 기도한다. 운명은 제국의 손에 의해 우리가 몰락하게 만들었지만, 운명이 가져오는 적들 사이의 불화만큼 더 큰 축복은 존재하지 않기 때문이다.”","{'question': '위 발췌에 표현된 견해는 로마 사회의 어떠한 점을 가장 극명하게 보여주고 있습니까?', 'choices': ['야만 민족에 대한 혐오', '야만인들의 공격에 대한 우려', '귀족사회의 스토아 철학 부재', '대규모 군대 유지'], 'answer': 2}",,위 발췌에 표현된 견해는 로마 사회의 어떠한 점을 가장 극명하게 보여주고 있습니까?,2,"['야만 민족에 대한 혐오', '야만인들의 공격에 대한 우려', '귀족사회의 스토아 철학 부재', '대규모 군대 유지']",역사
generation-for-nlp-1233,"“우앙카벨리카의 수은 광산은 불쌍한 인디언들이 가혹한 대우를 받고 있는 곳이다. 여기서 많은 인디언들이 고문당해 죽었다. 이 왕국의 고귀한 추장들이 여기서 고문당한 뒤에 처형당했다. 다른 광산에서도 상황은 마찬가지이다. 포토시와 다른 곳의 은광에서도 광산 주인과 스페인인, 메스티조, 인디언 등의 관리인들은 신이나 정의를 두려워하지 않고 폭압을 펼치고 있다. 이들은 감사를 받거나 년 2회 조사를 받지도 않기 때문이다. 이들은 광산에서 일한 시간은 물론 광산으로 이동한 시간에 대한 보상도 받지 못한다. 인디언들은 광산 작업이라는 명분 하에 작업 시간에 가축을 돌보거나 상품을 운반해야 했고 초원으로 보내져 죽기도 했다. 이 곳의 인디언들은 노동의 대가도 받지 못했으며 노동도 비밀리에 이루어졌다. 또한 [광산] 주인들은 집에 요리하는 인디언 여성을 두었습니다. 요리는 첩을 두기 위한 구실에 불과했습니다…그리고 인디언들에게 치차[옥수수 맥주]나 옥수수, 고기를 떠넘기고 임금에서 물품의 가격을 공제했습니다. 이런 방식으로 인디언들은 매우 가난해지고 빚만 떠안게 되었으며 공물을 바칠 수도 없게 되었습니다. 이 현상을 구제할 방법은 없습니다. 대륙으로 들어오는 [식민지 관리인]들은 광산 주인들과 계약을 하고 광산 주인들은 협력해서 관리인에게 뇌물을 주기 때문입니다… 인디언의 보호자도 무용지물입니다. 보호자는 폐하와 왕립 심의원[법정]에 가난한 이들 인디언에게 가해지는 피해를 알리지 않습니다.”","{'question': '스페인령 남미 사회에서 위 글에 표현된 견해는 다음 중 무엇에 대한 근거로 보아야 하는가?', 'choices': ['부채 노예제의 부채 상환 수단으로서의 공식 채택', '엘리트 사회에서의 부패의 부재', '아메리카 원주민의 복지에 대한 왕의 무관심', '출생지에 따른 사회 계층화의 도입'], 'answer': 4}",,스페인령 남미 사회에서 위 글에 표현된 견해는 다음 중 무엇에 대한 근거로 보아야 하는가?,4,"['부채 노예제의 부채 상환 수단으로서의 공식 채택', '엘리트 사회에서의 부패의 부재', '아메리카 원주민의 복지에 대한 왕의 무관심', '출생지에 따른 사회 계층화의 도입']",역사
generation-for-nlp-1240,"사티 관행의 존폐 여부를 결정하는 일은 끔찍한 책임감과 동일한 관련이 있습니다. 이를 막을 수 있는 힘이 있는데도 불구하고, 수백 명의 무고한 희생자들을 매년 잔혹하고 너무 이른 죽음에 방치하는 것은 양심이 있는 인간이라면 공포를 느끼지 않을 수 없는 잔혹 행위입니다. 반면, 인도에 주둔한 영국 제국의 안전을 위험에 빠뜨리는 일은 훨씬 더 큰 악행으로 간주될 수 있습니다. 우리에게 강력한 이웃이 있었고 우리의 안보를 의심할 만한 더 큰 위협이 있었을 때라면 보다 신중하게 진행하도록 했겠지만, 우리가 가장 우위를 점하고 있는 현재, 저는 공개적이고 전면적인 금지 조치에 찬성합니다. William Bentinck, 인도 총독, ""사티 억압에 관하여,"" 1829 나는 [우리와 거래하는] 인디언들의 본성과 성격을 조사하는 일을 연구로 삼았으며, 그것이 우리의 감정에 아무리 불쾌하더라도 나는 그들이 적절한 종속 상태에 있도록 하기 위해 철장으로 다스려야 한다고 확신합니다. 그리고 이를 달성하는 가장 확실한 방법은 그들이 [우리가 판매하는 식료품과 제조품]에 대한 의존성을 느끼게 하는 것입니다. George Simpson, 허드슨 베이 회사 북부 부서장, 1826년","{'question': '위 두 글의 저자들이 모두 일했던 기관에서 이용한 서양 제국주의 열강이 일반적으로 사용하던 기술은 다음 중 무엇입니까?', 'choices': ['왕권에 의한 직접 통치', '식민지 권한의 완전한 사유화', '대규모 군대의 계엄령', '비용 부담과 이익 공유를 위한 기업들의 선박대여업'], 'answer': 4}",,위 두 글의 저자들이 모두 일했던 기관에서 이용한 서양 제국주의 열강이 일반적으로 사용하던 기술은 다음 중 무엇입니까?,4,"['왕권에 의한 직접 통치', '식민지 권한의 완전한 사유화', '대규모 군대의 계엄령', '비용 부담과 이익 공유를 위한 기업들의 선박대여업']",역사
generation-for-nlp-1243,"포르투갈인들이 중국의 마카오에서 일본으로 갈 때, 흰 비단과 금, 사향, 도자기 등을 많이 가져가지만, 일본에서는 은만 가져간다. 이들은 매년 일본으로 가는 거대한 무장 상선이 있는데, 이 상선은 매년 일본에서 약 600개의 은화를 가져온다. 그리고 일본에서 가져온 은화와 매년 인도에서 가져오는 20만 개의 은화를 중국에 팔아 이익을 남긴다. 그리고 중국에서 다시 금, 사향, 실크, 구리, 도자기와 매우 값비싸고 화려한 많은 다른 물건들을 가져온다. 포르투갈인들이 경유지로 중국 관동에 왔을 때 그 곳에서 며칠 간 머물러야 했다. 이들이 도시 관문으로 나왔을 때 자신들의 이름을 기록해야 했고 밤에 나갈 때에도 이름을 기록해야 했다. 밤새도록 마을에 머무를 수는 없었고, 밖에 있는 자신들의 배에서 밤을 보내야 했다. 주어진 시간이 경과했을 때 도시에 남아있는 자가 있다면 감옥에 수감되었다.","{'question': '서기 1750-1900에 일어난 다음 사건 중 첫 번째 글에서 언급한 무역 패턴을 직접적으로 무너뜨린 것은?', 'choices': ['중국인들이 유럽 상인에게서 구매하는 데 관심이 있었던 특정 상품의 발견', '유럽과 아메리카의 계몽 혁명', '산업혁명', '아프리카의 식민지화'], 'answer': 1}",,서기 1750-1900에 일어난 다음 사건 중 첫 번째 글에서 언급한 무역 패턴을 직접적으로 무너뜨린 것은?,1,"['중국인들이 유럽 상인에게서 구매하는 데 관심이 있었던 특정 상품의 발견', '유럽과 아메리카의 계몽 혁명', '산업혁명', '아프리카의 식민지화']",역사
generation-for-nlp-1251,"사티 관행의 존폐 여부를 결정하는 일은 끔찍한 책임감과 동일한 관련이 있습니다. 이를 막을 수 있는 힘이 있는데도 불구하고, 수백 명의 무고한 희생자들을 매년 잔혹하고 너무 이른 죽음에 방치하는 것은 양심이 있는 인간이라면 공포를 느끼지 않을 수 없는 잔혹 행위입니다. 반면, 인도에 주둔한 영국 제국의 안전을 위험에 빠뜨리는 일은 훨씬 더 큰 악행으로 간주될 수 있습니다. 우리에게 강력한 이웃이 있었고 우리의 안보를 의심할 만한 더 큰 위협이 있었을 때라면 보다 신중하게 진행하도록 했겠지만, 우리가 가장 우위를 점하고 있는 현재, 저는 공개적이고 전면적인 금지 조치에 찬성합니다. William Bentinck, 인도 총독, ""사티 억압에 관하여,"" 1829 나는 [우리와 거래하는] 인디언들의 본성과 성격을 조사하는 일을 연구로 삼았으며, 그것이 우리의 감정에 아무리 불쾌하더라도 나는 그들이 적절한 종속 상태에 있도록 하기 위해 철장으로 다스려야 한다고 확신합니다. 그리고 이를 달성하는 가장 확실한 방법은 그들이 [우리가 판매하는 식료품과 제조품]에 대한 의존성을 느끼게 하는 것입니다. George Simpson, 허드슨 베이 회사 북부 부서장, 1826년","{'question': '첫 번째 글은 서방 제국주의에 대해 일반적으로 추측되는 어떤 가정을 훼손하고 있을까요?', 'choices': ['유럽 식민지 개척자들이 원주민의 종교 관습을 방해했다.', '유럽 식민지 개척자들이 이익을 얻는 데에 많은 관심을 가졌다.', '유럽 식민지 개척자들이 하나같이 자신들의 문화적 상식을 원주민들에게 강요하는 데에 힘썼다.', '유럽 식민지 개척자들이 종종 무력을 사용해 신민들에게 의지를 강요했다.'], 'answer': 3}",,첫 번째 글은 서방 제국주의에 대해 일반적으로 추측되는 어떤 가정을 훼손하고 있을까요?,3,"['유럽 식민지 개척자들이 원주민의 종교 관습을 방해했다.', '유럽 식민지 개척자들이 이익을 얻는 데에 많은 관심을 가졌다.', '유럽 식민지 개척자들이 하나같이 자신들의 문화적 상식을 원주민들에게 강요하는 데에 힘썼다.', '유럽 식민지 개척자들이 종종 무력을 사용해 신민들에게 의지를 강요했다.']",역사
generation-for-nlp-1254,"""예루살렘과 콘스탄티노플 시 경계로부터 끔찍한 이야기가 흘러나와 우리의 귀까지 들어왔습니다. 페르시아 왕국의 한 종족, 저주 받은 종족, 신으로부터 완전히 소외된 종족이 그리스도교의 땅을 침략해 칼과 약탈, 방화로 황폐화시켰다는 것입니다. 이들은 포로 중의 일부를 자국으로 끌고갔으며 어떤 이들은 잔혹한 고문으로 죽였습니다. 신의 교회를 완전히 부숴버리거나 교회를 이들의 의식에 사용해 버렸습니다… 이제 그리스 왕국은 이제 이들에 의해 쪼개졌고 2개월의 행군으로도 건널 수 없을 만큼 방대한 영토를 빼앗겼습니다. 그렇다면 이러한 만행에 대한 복수를 하고 빼앗긴 영토를 수복하는 일을 당신이 아니면 누가 하겠습니까? 다른 나라들보다 뛰어난 당신에게 주께서는 저항하는 자들의 머릿가죽을 발 아래에 두도록 무기와, 위대한 용기, 신체 능력과 강력한 힘에 놀라운 영광을 담아 내려주셨습니다. 선조들이 행한 일들이 당신들을 감동시키고, 당신의 정신을 남자다운 업적으로 이끌게 하십시오. 이교도들의 왕국을 파괴하고 성스러운 교회의 땅을 확장한 샤를마뉴 대제와 그 아들 루이 그리고 다른 왕들의 영광과 위대함을 재연하십시오. 더러운 국가들이 차지하고 있는 우리 구세주의 거룩한 무덤과, 특히 이들의 더러움으로 무자비하게 오염된 성소들에 분노하십시오. 오, 가장 용맹한 군인들이자 무적의 선조들의 후손들이여, 타락하지 말 것이며 선조들의 용맹을 떠올리십시오. 예루살렘은 세상의 배꼽입니다. 이 땅은 마치 기쁨이 흘러넘치는 낙원처럼 다른 어떤 곳보다 비옥합니다. 인류의 구세주께서는 자신의 출현으로 영광을 드러내셨고, 거주로 아름답게 하셨으며, 고난으로 거룩하게 하셨으며, 죽음으로 구원하셨고, 장례로 영광을 나타내셨습니다. 따라서 예루살렘은 세계의 중심에 위치하고 있었지만 지금은 하느님의 원수들에게 붙잡혀 있고, 하느님을 모르는 자들과 이교도들의 숭배에 지배당하고 있습니다. 이에 예루살렘을 해방을 원하며 끝없이 도움을 바라고 있습니다. 예루살렘은 특히 당신에게 도움을 청합니다. 앞서 말한 바와 같이, 주께서는 다른 모든 나라들이 아닌 당신에게 무력으로 더 큰 영광을 내리셨기 때문입니다. 따라서 천국의 썩지 아니할 영광을 확신하면서 여러분의 죄 사함을 위한 이 여행을 떠나십시오."" 교황 우르바노 2세, 클레르몽 공의회에서 한 연설, 로버트 수도사가 기록, 1095년","{'question': '다음 중 위 연설의 결과로 발생한 사건은?', 'choices': ['레반트 수복을 위한 기독교 운동의 실패', '지중해 무역로의 쇠퇴', '라틴계 그리스도교인들의 콘스탄티노플 정복', '비잔틴 군에 의한 셀주크 투르크의 대패'], 'answer': 3}",,다음 중 위 연설의 결과로 발생한 사건은?,3,"['레반트 수복을 위한 기독교 운동의 실패', '지중해 무역로의 쇠퇴', '라틴계 그리스도교인들의 콘스탄티노플 정복', '비잔틴 군에 의한 셀주크 투르크의 대패']",역사
generation-for-nlp-1255,"이인은 선왕에게 제사를 드리고, 현왕을 할아버지의 사당 앞에 경건하게 바쳤다. . . . 이인은 이어서 어린 왕에게 교훈을 주기 위해 공덕조의 덕을 분명히 설명했다.
""오! 옛날 하나라의 선왕들은 덕을 열심히 쌓았고, 그때는 하늘에서 재앙이 내리지 않았습니다. 산과 강의 정령들은 모두 고요했고, 새와 짐승들은 타고난 본성에 따라 존재 자체를 즐겼습니다. 그러나 후손들은 선대의 본보기를 따르지 않았고, 하늘은 총애하는 통치자를 이용하여 재앙을 내렸습니다. 하나라에 대한 공격은 명조의 난교에서 그 원인을 찾을 수 있습니다. 상나라의 왕은 현자와도 같은 능력을 눈부시게 펼쳤습니다. 압제가 아닌 너그러운 온화함으로 지배했기 때문입니다. 이제 폐하꼐서는 자신의 덕을 계승하고자 합니다. 모든 것은 통치를 어떻게 시작하느냐에 달렸습니다.
“오! 선왕께서는 사람들을 하나로 묶는 유대감에 세심하게 주의를 기울이는 것으로 통치를 시작하셨나이다… 이러한 경고를 항상 염두에 두소서… 하늘의 길은 변함이 없습니다. 선행을 하면 축복을 내리고 악행을 하면 불행을 내립니다. 폐하께서 크든 작든 공덕을 쌓지 않으시면 조상들이 가꿔 온 왕조에 파멸을 불러 올 것입니다.”
—기원전 6세기 중국 서경에서 발췌 및 각색","{'question': '다음 중 도교 신앙의 뿌리라고 볼 수 있는 것은?', 'choices': ['상나라의 왕은 현명한 지혜를 눈부시게 보여주었다.', '선왕께서는 사람들을 하나로 묶는 유대감에 세심하게 주의를 기울이는 것으로 통치를 시작했다.', '새들과 동물들은 본능에 따라 존재를 즐겼다.', '하늘의 길은 변함이 없다. 선행을 하면 축복을 내린다.'], 'answer': 3}",,다음 중 도교 신앙의 뿌리라고 볼 수 있는 것은?,3,"['상나라의 왕은 현명한 지혜를 눈부시게 보여주었다.', '선왕께서는 사람들을 하나로 묶는 유대감에 세심하게 주의를 기울이는 것으로 통치를 시작했다.', '새들과 동물들은 본능에 따라 존재를 즐겼다.', '하늘의 길은 변함이 없다. 선행을 하면 축복을 내린다.']",역사
generation-for-nlp-1260,"다음의 정보를 바탕으로 답을 고르시오. 아래 두 저자는 모두 프랑스 혁명에 대해 이야기하고 있다. 최고의 시절이자 최악의 시절, 지혜의 시대이자 어리석음의 시대였다. 믿음의 세기이자 의심의 세기였으며, 빛의 계절이자 어둠의 계절이었다. 희망의 봄이자 절망의 겨울이었다. 우리 앞에는 모든 것이 있었지만 한편으로 아무것도 없었다. 우리는 모두 천국으로 향해 가고자 했지만 우리는 엉뚱한 방향으로 걸었다. 말하자면, 지금과 너무 흡사하게, 그 시절 목청 큰 권위자들 역시 좋든 나쁘든 간에 오직 극단적인 비교로만 그 시대를 규정하려고 했다. 영국의 왕좌에는 턱이 큰 왕과 못생긴 왕비가 앉아 있었고, 프랑스의 왕좌에는 턱이 큰 왕과 아름다운 왕비가 앉아 있었다. 두 나라 모두 분명하게… 영원히 안정되었다는 사실이 분명해 졌다. - 찰스 디킨스, 두 도시 이야기 그 새벽에 살아 있음이 축복이었지만, 젊다는 건 바로 천국이었네. —서곡, 윌리엄 워즈워스","{'question': '영국과 프랑스 혁명에서 한 가지 공통점은 다음 중 어느 것에 대한 반응입니까?', 'choices': ['사회 계급 구조의 변화', '불공평한 세금 체계', '새롭게 제안된 정치 구조', '종교 지도자들의 특권과 영향력'], 'answer': 2}",,영국과 프랑스 혁명에서 한 가지 공통점은 다음 중 어느 것에 대한 반응입니까?,2,"['사회 계급 구조의 변화', '불공평한 세금 체계', '새롭게 제안된 정치 구조', '종교 지도자들의 특권과 영향력']",역사
